time,open,high,low,close,Volume,Volume MA,Mkt сap,Total common shares outstanding
2012-07-05T00:00:00Z,5.05,5.09,4.92,4.93,11886700,16177677.1,NaN,NaN
2012-07-06T00:00:00Z,4.95,4.96,4.87,4.88,16681660,16276588.1,NaN,NaN
2012-07-09T00:00:00Z,4.83,4.91,4.78,4.83,10036000,16170622.1,NaN,NaN
2012-07-10T00:00:00Z,4.85,4.95,4.83,4.84,15052480,16391657.1,NaN,NaN
2012-07-11T00:00:00Z,4.8,4.96,4.8,4.92,8834954,16085339.8,NaN,NaN
2012-07-12T00:00:00Z,4.88,4.9,4.59,4.62,32387680,17292939.1,NaN,NaN
2012-07-13T00:00:00Z,4.55,4.63,4.46,4.53,29317300,18206534.1,NaN,NaN
2012-07-16T00:00:00Z,4.62,4.67,4.58,4.64,17199060,18343334.6,NaN,NaN
2012-07-17T00:00:00Z,4.72,4.78,4.5,4.54,26063110,19153349.95,NaN,NaN
2012-07-18T00:00:00Z,4.47,4.48,4.35,4.38,29571920,19623569.45,NaN,NaN
2012-07-19T00:00:00Z,4.47,4.59,4.43,4.59,16647130,19588178.95,NaN,NaN
2012-07-20T00:00:00Z,4.54,4.55,4.35,4.36,21998600,19377250.95,NaN,NaN
2012-07-23T00:00:00Z,4.24,4.25,4.05,4.05,29904270,20076694.45,NaN,NaN
2012-07-24T00:00:00Z,4.02,4.08,3.84,4.04,40009110,20627642.95,NaN,NaN
2012-07-25T00:00:00Z,3.95,4.14,3.92,4.11,23406300,21526082.7,NaN,NaN
2012-07-26T00:00:00Z,4.03,4.07,3.97,4,23915980,21861009.7,NaN,NaN
2012-07-27T00:00:00Z,4.19,4.19,4.04,4.15,35304130,22363533.2,NaN,NaN
2012-07-30T00:00:00Z,4.2,4.21,4.04,4.09,21474580,22727675.2,NaN,NaN
2012-07-31T00:00:00Z,4.08,4.16,4.055,4.13,17187650,22677447.2,NaN,NaN
2012-08-01T00:00:00Z,4.13,4.15,4.06,4.15,14146630,22051262.2,NaN,NaN
2012-08-02T00:00:00Z,4.15,4.39,4.12,4.37,27646490,22839251.7,NaN,NaN
2012-08-03T00:00:00Z,4.28,4.29,4.18,4.18,16420470,22826192.2,NaN,NaN
2012-08-06T00:00:00Z,4.31,4.4,4.26,4.26,14088870,23028835.7,NaN,NaN
2012-08-07T00:00:00Z,4.31,4.41,4.28,4.4,21085630,23330493.2,NaN,NaN
2012-08-08T00:00:00Z,4.46,4.52,4.44,4.52,13840820,23580786.5,NaN,NaN
2012-08-09T00:00:00Z,4.55,4.59,4.51,4.52,14949150,22708860,NaN,NaN
2012-08-10T00:00:00Z,4.49,4.55,4.45,4.45,9279169,21706953.45,NaN,NaN
2012-08-13T00:00:00Z,4.5,4.53,4.43,4.48,11209890,21407494.95,NaN,NaN
2012-08-14T00:00:00Z,4.41,4.43,4.38,4.4,9551164,20581897.65,NaN,NaN
2012-08-15T00:00:00Z,4.37,4.42,4.18,4.2,18893420,20047972.65,NaN,NaN
2012-08-16T00:00:00Z,4.23,4.23,4.11,4.12,30856030,20758417.65,NaN,NaN
2012-08-17T00:00:00Z,4.1,4.21,4.09,4.2,21932660,20755120.65,NaN,NaN
2012-08-20T00:00:00Z,4.16,4.17,4.08,4.11,11498890,19834851.65,NaN,NaN
2012-08-21T00:00:00Z,4.04,4.1,4.03,4.05,23747120,19021752.15,NaN,NaN
2012-08-22T00:00:00Z,4.03,4.19,4.005,4.15,18993920,18801133.15,NaN,NaN
